"","newid","intno","year","firmth","nint","cdall","age","white","black","male","hsgrad","lesscol","colgrad","fam_size","nchle11","nch1217","persot64","hw","single","hwyng","hwchbs","hwchis","hwchas","spchbs","spchis","hwold","retired","headwrk","spouwrk","incweek1","inc_hrs1","incweek2","inc_hrs2","fincreal","owner","renter","ne","mw","west","urban","msa","ps4mil","ps1mil","ps330k","ps125k","tv","comp","sound","vcr","vehq","coldormi","occucod1","weight"
"7551",87394,5,1998,8,1,0,71,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,2.014542,1,0,0,0,0,1,1,0,1,0,0,2,1,0,1,1,0,-1,18062.15
"7552",103223,5,2000,3,1,57.08849,31,1,0,1,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,16,40,3.235014,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,3,0,12,17109.86
"7553",113870,2,2000,7,1,0,59,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,1.883522,1,0,0,0,1,1,1,0,1,0,0,2,0,1,1,1,0,2,11456.64
"7554",115752,3,2000,12,0,0,51,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,2.143523,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,20062.95
"7555",91057,2,1998,6,0,0,18,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,30,40,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,17,18572.59
"7556",91625,3,1998,8,1,0,44,1,0,1,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,25,30,44,1.814343,1,0,0,0,0,0,0,0,0,0,1,4,0,1,3,3,0,13,20448.12
"7557",107073,5,2000,1,1,95.87728,23,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,2,0,0,6,12010.58
"7558",109434,2,2000,3,1,0,30,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,52,40,2.854424,0,1,0,0,1,1,1,1,0,0,0,2,0,0,1,1,0,-1,14570.03
"7559",91340,2,1998,4,0,39.03904,33,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,0.01101101,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,3,21805.07
"7560",85467,5,1998,3,0,20.06028,32,1,0,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,40,0,0,4.623872,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,2,0,3,24816.17
"7561",109926,4,2000,3,0,0,52,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,10,35,10,35,0.4757374,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,10,15245.5
"7562",104674,5,2000,6,1,0,46,1,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,0,1,0,0,0,0,1,1,0,0,0,1,3,1,2,3,3,0,3,21826.68
"7563",89588,3,1998,6,1,0,30,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50,45,0,0,3.6004,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,3,20328.16
"7564",107628,3,2000,3,1,0,48,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,45,0,0,4.500476,1,0,0,1,0,1,1,0,1,0,0,3,0,1,2,2,0,6,9566.192
"7565",109196,2,2000,2,1,0,64,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,0,-1,14660.05
"7566",89509,2,1998,1,1,0,59,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,14,40,45,70,5.035247,1,0,1,0,0,1,1,0,0,1,0,2,2,0,1,2,0,3,14981.76
"7567",110235,3,2000,6,1,94.42861,38,1,0,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,45,52,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17574
"7568",114318,3,2000,9,1,24.36748,19,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,22,0,0,0.667104,0,1,1,0,0,1,1,0,0,1,0,2,2,2,1,1,0,10,17727.45
"7569",115457,2,2000,7,1,0,47,1,0,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,50,0,0,0,1,0,0,1,0,1,1,1,0,0,0,3,1,3,2,2,0,3,15060.43
"7570",89256,4,1998,8,1,0,24,1,0,1,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,6,0,0,2.589641,1,0,0,0,0,1,1,0,1,0,0,2,0,1,3,1,0,12,11519.54
"7571",96606,2,1998,10,1,0,25,1,0,1,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,40,0,0,0,0,1,0,0,0,1,1,0,0,1,0,3,0,1,2,1,0,14,20000.14
"7572",116405,2,2000,10,0,14.04494,48,1,0,1,0,1,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,52,45,12,40,4.700375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,13,14961.78
"7573",87457,3,1998,1,1,8.056495,55,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,0,3,17399.46
"7574",107447,5,2000,9,1,0,36,1,0,1,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0.787254,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,-1,20692.5
"7575",114246,3,2000,12,1,37.27866,36,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,60,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,3,18522
"7576",90298,2,1998,1,1,0,31,1,0,1,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,60,0,0,3.021148,0,1,0,0,0,1,1,0,0,1,0,4,0,3,2,5,0,7,21754.04
"7577",89123,3,1998,1,1,0,55,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,52,40,0,0,5.760322,0,1,0,0,0,1,1,0,1,0,0,3,1,1,2,2,0,14,10293.92
"7578",85725,5,1998,6,1,0,29,1,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,52,35,1.406793,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,2,0,-1,23099.41
"7579",110422,3,2000,5,1,0,38,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,36,40,36,40,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,10,17866.6
"7580",113224,4,2000,12,0,0,53,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,40,40,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1,2,0,0,2,12471.81
"7581",89551,4,1998,7,0,0,43,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,52,48,52,40,6.087824,1,0,0,1,0,1,1,0,1,0,0,4,1,1,3,5,0,4,16993.11
"7582",107777,5,2000,8,1,0,48,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,4.192293,1,0,0,0,1,1,1,0,1,0,0,1,1,3,2,1,0,3,8079.791
"7583",90055,4,1998,9,0,29.85075,46,1,0,1,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,52,60,0,0,6.169154,1,0,0,0,0,0,0,0,0,0,0,4,1,4,3,2,0,12,22213.59
"7584",87766,3,1998,3,1,0,32,1,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,50,34,52,40,3.422267,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,3,0,2,26711.63
"7585",105814,4,2000,1,1,0,44,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,54,0,0,1.614573,0,1,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,10,13164.93
"7586",90809,5,1998,9,0,36.81592,55,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,40,0,0,5.661692,0,1,0,0,0,1,1,0,1,0,0,3,1,1,1,2,0,4,12901.35
"7587",88766,4,1998,4,0,0,27,1,0,1,0,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,60,11,15,1.72022,0,1,0,0,0,1,1,0,1,0,0,1,1,1,2,3,0,18,14119
"7588",108603,2,2000,3,1,0,81,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0.4321598,1,0,0,0,0,1,1,1,0,0,0,4,0,0,2,1,0,-1,9941.138
"7589",115346,3,2000,12,1,0,68,1,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,-1,52,20,3.384157,1,0,0,0,0,1,1,0,0,1,0,4,0,1,0,2,0,-1,15298.97
"7590",96987,3,1998,12,1,0,46,1,0,1,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,20,52,60,9.126984,1,0,0,1,0,1,1,1,0,0,0,4,0,1,2,1,0,6,17574.37
"7591",113062,4,2000,10,0,0,43,1,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,60,48,40,2.814607,0,1,1,0,0,1,1,1,0,0,0,2,1,1,1,2,0,1,17600.6
"7592",114193,2,2000,9,0,0,40,1,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,2.29672,1,0,0,0,0,1,1,1,0,0,0,2,2,0,2,2,0,-1,12790.87
"7593",90508,4,1998,7,1,0,30,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,50,0,0,7.38523,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,1,0,6,29917.61
"7594",95572,2,1998,12,1,0,32,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,45,0,0,3.075397,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,16519.15
"7595",91897,4,1998,5,1,0,28,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,46,40,0,0,1.15,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,3,19261.43
"7596",102211,5,2000,2,1,0,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,4.293893,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,3,6468.713
"7597",105828,4,2000,5,0,0,62,1,0,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,21,40,0.5165563,0,1,0,0,0,1,1,0,0,1,0,2,1,0,2,2,0,-1,14838.96
"7598",90523,4,1998,9,1,39.801,75,1,0,1,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,6.623085,1,0,0,0,0,1,1,0,0,1,0,1,0,1,4,4,0,-1,27033.11
"7599",94699,5,1998,11,1,14.89573,34,1,0,1,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,45,0,0,6.75432,1,0,0,1,0,1,1,0,1,0,0,3,1,3,2,2,0,1,9685.619
"7600",86593,4,1998,1,0,9.063444,42,1,0,1,0,1,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,26,50,52,50,7.870594,1,0,0,0,1,1,1,0,1,0,0,4,1,2,3,5,0,13,13564.22
"7601",110533,5,2000,7,0,0,26,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,40,52,40,5.517891,1,0,0,0,1,1,1,0,0,0,1,2,1,1,2,3,0,14,891.319
"7602",86545,4,1998,3,1,0,52,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,40,52,40,6.659579,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,11,26015.76
"7603",116108,4,2000,11,1,0,25,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,4.009346,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,4,22382.41
"7604",92739,3,1998,11,1,0,79,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.9640516,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,-1,17638.04
"7605",107169,4,2000,5,1,184.4844,27,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,45,0,0,1.892148,1,0,1,0,0,1,1,1,0,0,0,2,0,1,2,3,0,14,14062.88
"7606",84873,5,1998,3,1,40.12036,52,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,60,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3,1,2,2,1,0,1,12696.23
"7607",114603,4,2000,7,0,0,20,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,44,20,0,0,0.7902072,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,4,11105.93
"7608",100885,5,2000,1,1,0,56,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.514861,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,16342.81
"7609",91886,3,1998,4,0,270.2703,29,1,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,40,0,0,25.91161,1,0,0,0,0,0,0,0,0,0,0,1,6,1,3,5,0,16,20426.53
"7610",111567,2,2000,4,1,0,51,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,52,50,0,0,0.05180266,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,2,0,4,12715.2
"7611",95323,2,1998,11,1,99.30487,50,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,38,50,0,0,5.561072,1,0,0,1,0,1,1,1,0,0,0,2,1,1,1,3,0,2,13895.9
"7612",110770,3,2000,4,1,0,47,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,36,0,0,2.185009,0,1,1,0,0,1,1,1,0,0,0,3,0,1,2,0,0,4,18307.93
"7613",88868,3,1998,3,1,0,62,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,45,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0,3,33381.89
"7614",116144,2,2000,10,0,0,40,1,0,1,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,52,40,0,0,1.902434,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,2,0,14,13975.34
"7615",112781,4,2000,10,0,0,54,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,52,40,52,60,0,0,1,0,0,1,1,1,1,0,0,0,2,2,1,2,1,0,3,14161.75
"7616",109913,2,2000,3,0,0,34,1,0,0,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,24,52,40,6.250048,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,0,3,27425.03
"7617",85992,4,1998,2,1,0,45,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,52,65,0,0,0.1809045,0,1,1,0,0,1,1,1,0,0,0,2,0,3,1,0,0,1,20907.79
"7618",101721,5,2000,3,0,0,61,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,4.682398,0,1,0,0,1,1,1,0,1,0,0,2,2,1,1,4,0,-1,7953.507
"7619",111717,2,2000,4,1,0,26,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,36,0,0,4.079696,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,2,0,5,14491.02
"7620",108784,2,2000,2,1,47.71002,55,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,50,40,24,8.587786,1,0,0,1,0,1,1,0,1,0,0,3,1,2,3,3,0,1,8799.337
"7621",106756,3,2000,1,1,14.38159,39,1,0,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,50,30,0,0,1.150527,0,1,0,1,0,1,1,1,0,0,0,3,1,1,2,1,0,4,14675.69
"7622",110450,3,2000,4,0,142.315,41,1,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,52,52,40,6.54649,1,0,0,1,0,1,1,0,0,0,1,4,2,3,3,2,0,7,16731.77
"7623",95768,5,1998,11,1,0,42,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,1.290963,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,13609.12
"7624",117602,2,2000,11,1,56.07477,26,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,80,0,0,3.925234,0,1,0,0,0,1,1,0,0,0,1,2,0,1,1,1,0,1,15488.19
"7625",107053,3,2000,3,0,0,68,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,5.024358,1,0,1,0,0,1,1,1,0,0,0,3,1,3,3,3,0,-1,15094.52
"7626",109816,3,2000,5,1,0,55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,-1,20488.06
"7627",93194,3,1998,11,1,0,56,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,52,40,7.032771,1,0,0,0,1,1,1,1,0,0,0,3,0,2,1,8,0,-1,13957.42
"7628",116749,4,2000,12,0,0,19,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,42,30,0,0,0.2795899,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,14,14454.72
"7629",111767,3,2000,8,1,0,70,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,40,15,0,0,1.291917,1,0,1,0,0,1,1,1,0,0,0,3,0,1,1,1,0,4,15545.32
"7630",94626,5,1998,12,1,9.920635,21,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,60,0,0,3.571429,0,1,0,1,0,1,1,0,0,0,1,3,1,1,4,2,0,11,18977.21
"7631",108020,5,2000,9,1,65.6045,23,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,30,0,0,1.218369,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,4,13286
"7632",116761,2,2000,11,0,74.76645,49,0,1,1,1,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,52,60,52,42,9.766355,1,0,0,1,0,1,1,1,0,0,0,3,2,2,3,0,0,3,21813.79
"7633",108498,4,2000,4,0,0,59,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,12,20,8.975332,1,0,0,0,0,1,1,1,0,0,0,5,1,3,2,4,0,1,13218.91
"7634",109329,5,2000,11,1,0,85,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.6168224,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-1,11875.28
"7635",92148,4,1998,9,1,0,27,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9,60,0,0,0.4925373,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,6,24615.89
"7636",87650,4,1998,6,0,0,46,1,0,0,0,0,1,5,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,20,20,52,32,7.242757,1,0,1,0,0,1,1,1,0,0,0,2,1,2,1,1,0,3,22762.43
"7637",107926,3,2000,3,0,0,63,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,-1,52,48,2.317983,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,-1,15568.45
"7638",117826,2,2000,12,0,0,64,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,5.172414,1,0,0,1,0,1,1,0,0,0,0,4,1,0,1,1,0,-1,12132.62
"7639",103183,5,2000,2,1,0,49,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,52,40,1.721756,1,0,0,0,0,1,1,0,0,0,1,2,0,1,1,3,0,-1,14530.52
"7640",85357,5,1998,1,0,0,45,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2.497482,0,1,0,0,1,1,1,0,1,0,0,3,4,2,3,3,0,-1,14115.18
"7641",108613,2,2000,2,1,57.25191,79,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,52,30,0,0,3.816794,1,0,0,0,1,1,1,1,0,0,0,3,1,3,2,3,0,3,14180.94
"7642",108261,5,2000,5,0,0,62,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,55,52,40,5.392621,1,0,0,0,1,1,1,0,0,1,0,2,1,1,1,2,0,1,18272.86
"7643",107888,3,2000,2,1,0,79,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.540649,1,0,1,0,0,1,1,1,0,0,0,4,0,1,1,2,0,-1,13349.83
"7644",90703,3,1998,6,1,0,39,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,40,0,0,2.197802,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,13099.76
"7645",104169,5,2000,5,1,0,60,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,50,0,0,0.04843898,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,11,13119.77
"7646",102383,5,2000,2,1,0,42,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.311641,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,2,0,-1,16334.89
"7647",109504,5,2000,10,1,0,25,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,20,0,0,1.310861,0,1,0,0,1,1,1,1,0,0,0,2,2,1,1,0,0,3,12868.58
"7648",106061,3,2000,1,0,0,50,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,2.396932,1,0,0,0,0,1,1,0,0,0,1,2,1,2,1,5,0,14,20593.88
"7649",93813,3,1998,11,1,14.89573,42,1,0,1,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,48,26,40,0,1,0,0,0,1,1,1,0,1,0,0,2,1,1,2,2,0,12,8283.288
"7650",91550,5,1998,6,1,0,36,1,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,60,0,0,2.997003,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,24927.53
"7651",88104,3,1998,1,1,0,50,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,55,40,40,0,1,0,0,0,0,1,0,0,0,0,0,2,3,0,1,2,0,1,22258.14
"7652",107960,4,2000,4,1,0,53,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,2.351708,1,0,0,0,0,1,1,1,0,0,0,2,0,1,1,1,0,-1,21587.55
"7653",85729,4,1998,3,1,0,32,0,1,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,45,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,11,41520.01
"7654",91538,4,1998,12,0,0,45,1,0,1,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,20,3.769841,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,2,0,1,12226.44
"7655",109583,4,2000,2,1,33.39704,34,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,3.062786,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,7,7687.667
"7656",102374,5,2000,3,1,0,60,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,40,40,0,1,0,0,1,0,1,1,1,0,0,0,2,0,1,1,5,0,3,15670.57
"7657",94766,2,1998,10,0,47.71372,42,1,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,45,45,15,5.319085,1,0,0,1,0,1,1,0,1,0,0,2,1,1,2,3,0,14,9617.859
"7658",108314,5,2000,7,1,0,66,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,52,48,0,1,0,0,1,0,1,1,0,1,0,0,2,0,0,2,2,0,-1,5888.27
"7659",93027,2,1998,8,1,0,39,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,40,52,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,11,25182.42
"7660",112430,3,2000,9,1,0,78,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.485098,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,18364.51
"7661",95028,2,1998,12,1,74.40476,54,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,40,52,40,4.766865,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,2,0,10,888.335
"7662",86308,4,1998,2,1,0,69,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.1567839,1,0,0,0,1,1,1,0,1,0,0,2,0,0,1,1,0,-1,11137.11
"7663",85847,4,1998,3,1,0,41,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,10,50,25,1.614845,1,0,1,0,0,1,1,1,0,0,0,3,1,2,2,2,0,3,22975.74
"7664",93712,2,1998,8,1,0,75,1,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,4.945418,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,-1,35524.92
"7665",94450,3,1998,12,1,0,81,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.006548,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-1,18389.65
"7666",86243,4,1998,1,1,0,41,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,52,40,0,0,1.314804,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,3,0,9,13915.39
